"WS_Name","Month","Flow.cfs","load.TN.kgd","load.TDN.kgd","load.TP.kgd","load.TDP.kgd","load.TOC.kgd","load.DOC.kgd","Flow.acftmo","load.TN.tonmo","load.TDN.tonmo","load.TP.tonmo","load.TDP.tonmo","load.TOC.tonmo","load.DOC.tonmo"
"Mill Race",7,43.5375898333333,364.848019747264,499.532838103296,51.5743759561405,43.661309697516,232.86437145216,408.592000940544,1338.51409908655,11.3102886121652,15.4855179812022,1.59880565464036,1.35350060062299,7.21879551501696,12.6663520291569
"Mill Race",8,41.611075175,403.368418690924,498.428272226304,39.184965895839,32.347462890236,182.706474749184,283.46956259328,1279.28557857938,12.5044209794186,15.4512764390154,1.21473394277101,1.00277134959731,5.6639007172247,8.78755644039168
"Mill Race",9,29.4486691666667,465.028984916099,457.66056167424,46.889828487148,40.1628495499682,131.214205706342,211.496199289344,876.160763454462,13.950869547483,13.7298168502272,1.40669485461444,1.20488548649904,3.93642617119027,6.34488597868032
"Mill Race",10,34.3312275166667,455.030196525048,525.133252786176,43.4023960285062,38.0149228948359,123.581824105882,184.166829211853,1055.47487230962,14.1059360922765,16.2791308363715,1.34547427688369,1.17846260973991,3.83103654728233,5.70917170556744
"Mill Race",11,46.3254566833333,695.98616795706,671.45788380672,71.0078382708062,69.9084807937012,151.003087409664,161.83035705047,1378.28121418093,20.8795850387118,20.1437365142016,2.13023514812419,2.09725442381103,4.53009262228992,4.85491071151411
"Mill Race",12,45.4126533166667,574.220738808721,820.9939661568,65.5200053939269,65.1686653627601,225.442513253376,280.15038056448,1396.16081124337,17.8008429030704,25.4508129508608,2.03112016721174,2.02022862624556,6.98871791085466,8.68466179749888
"Spring Creek - Springville",1,15.2933333333333,232.706220991488,223.167609501696,46.5652205991936,41.56704624384,154.323533500416,134.101641259008,940.352571975601,7.21389285073613,6.91819589455258,1.443521838575,1.28857843355904,4.7840295385129,4.15715087902925
"Spring Creek - Springville",2,14.5922226,271.513473846649,221.140543444992,40.9374411919274,39.169628712327,102.374257130496,107.725316806656,810.412900716485,7.60237726770618,6.19193521645978,1.14624835337397,1.09674960394516,2.86647919965389,3.01630887058637
"Spring Creek - Springville",3,17.823693125,167.44580140032,171.34074326016,36.587620781568,34.225333650432,129.03707510784,131.15825261568,1095.93868824309,5.19081984340992,5.31156304106496,1.13421624422861,1.06098534316339,4.00014932834304,4.06590583108608
"Spring Creek - Springville",4,13.71875822,182.54848739328,185.009249028096,25.705759974912,24.2993238709248,90.130226853888,128.697980295168,816.324677197147,5.4764546217984,5.55027747084288,0.77117279924736,0.728979716127744,2.70390680561664,3.86093940885504
"Spring Creek - Springville",5,13.491401175,233.793506698767,170.577249841152,37.101169120843,35.7099431507651,89.544436079616,96.29664726528,829.555827885739,7.24759870766177,5.28789474507571,1.15013624274613,1.10700823767372,2.7758775184681,2.98519606522368
"Spring Creek - Springville",6,9.52477435,156.332150527669,101.49887384064,28.0418349498067,25.7887927577274,73.996718727168,73.011321271296,566.764733509489,4.68996451583007,3.0449662152192,0.841255048494202,0.773663782731821,2.21990156181504,2.19033963813888
"Spring Creek - Springville",7,3.464196175,60.0196502375804,67.488349169664,12.3342562918339,11.6074388917025,35.603568940032,56.447624318976,213.005609175411,1.86060915736499,2.09213882425958,0.382361945046852,0.359830605642777,1.10371063714099,1.74987635388826
"Spring Creek - Springville",8,2.76676605,59.7726903645145,60.64887693312,11.2876807857932,11.2406513384422,28.539501437952,39.86810620416,170.122203869155,1.85295340129995,1.88011518492672,0.34991810435959,0.348460191491707,0.884724544576512,1.23591129232896
"Spring Creek - Springville",9,5.1232588,98.386916419584,102.130660159488,16.3147603389696,15.9961861449216,55.713999460608,97.20503888256,304.855768943455,2.95160749258752,3.06391980478464,0.489442810169088,0.479885584347648,1.67141998381824,2.9161511664768
"Spring Creek - Springville",10,7.8053851,146.71803972096,151.291415863296,20.9439325836288,19.2562223072256,64.114771700736,76.463433686016,479.935524458045,4.54825923134976,4.69003389176218,0.649261910092493,0.596942891523994,1.98755792272282,2.3703664442665
"Spring Creek - Springville",11,6.31,72.38304170496,72.078688207872,13.4280041176627,17.9288969088614,50.118262244352,50.666294264832,375.471936345125,2.1714912511488,2.16236064623616,0.402840123529882,0.537866907265843,1.50354786733056,1.51998882794496
"Spring Creek - Springville",12,10.6712081,139.203639954432,136.298254722048,21.927356471808,20.6745487488,61.621226007552,75.722285620224,656.148516756007,4.31531283858739,4.22524589638349,0.679748050626048,0.6409110112128,1.91025800623411,2.34739085422694
"Hobble Creek",1,26.998518175,84.8620740646622,71.906204915712,0.818459725824,0.4409782060032,73.962140516352,95.98226282496,1660.07798640309,2.63072429600453,2.22909235238707,0.025372251500544,0.0136703243860992,2.29282635600691,2.97545014757376
"Hobble Creek",2,29.63794315,95.4289663077663,63.06201197568,0.4750589472768,0.3268293341184,54.695308243968,115.093411596288,1646.01186110345,2.67201105661746,1.76573633531904,0.0133016505237504,0.0091512213553152,1.5314686308311,3.22261552469606
"Hobble Creek",3,53.4429776875,51.47097163776,58.58070847488,0.509865504768,0.280377096192,73.44118388736,131.3074934784,3286.0881553493,1.59560012077056,1.81600196272128,0.015805830647808,0.008691689981952,2.27667670050816,4.0705322978304
"Hobble Creek",4,64.8056363181818,113.0652445824,123.256377084672,5.7314179563264,1.8544828628736,500.5868822784,597.87235219968,3856.21200546207,3.391957337472,3.69769131254016,0.171942538689792,0.055634485886208,15.017606468352,17.9361705659904
"Hobble Creek",5,151.411109772727,273.82879858729,311.234234830848,23.801409868032,7.9378340159232,1742.08675560192,2130.83473727232,9309.92762644709,8.48869275620598,9.64826127975629,0.737843705908992,0.246072854493619,54.0046894236595,66.0558768554419
"Hobble Creek",6,63.2949185636364,68.575891671536,92.805980961024,5.696168977152,2.8417172861952,383.97043913472,472.06719806976,3766.31785006268,2.05727675014608,2.78417942883072,0.17088506931456,0.085251518585856,11.5191131740416,14.1620159420928
"Hobble Creek",7,19.60699422,29.7036780300288,41.278004206848,1.685320791552,1.3024568143872,199.33013309184,270.27764895744,1205.58985027165,0.920814018930893,1.27961813041229,0.052244944538112,0.0403761612460032,6.17923412584704,8.37860711768064
"Hobble Creek",8,17.5108409230769,75.1226425910126,36.775089324288,1.66795013376,1.388490501888,185.2146387072,243.03079358208,1076.7021119968,2.32880192032139,1.14002776905293,0.05170645414656,0.043043205558528,5.7416537999232,7.53395460104448
"Hobble Creek",9,22.1903287666667,43.2274377079373,50.885262415872,2.392563453696,1.9381617252864,163.51844246784,299.66036126976,1320.41928845567,1.29682313123812,1.52655787247616,0.07177690361088,0.058144851758592,4.9055532740352,8.9898108380928
"Hobble Creek",10,13.3807129333333,65.6126251606209,55.0410658864128,0.6642686333952,0.7070265483264,47.995045926912,100.71148557312,822.749857567166,2.03399137997925,1.7062730424788,0.0205923276352512,0.0219178229981184,1.48784642373427,3.12205605276672
"Hobble Creek",11,25.7695066111111,197.946568209761,287.465384752128,29.2459326538752,26.9762156338176,174.97308644352,195.44599692288,1533.39564911765,5.93839704629283,8.62396154256384,0.877377979616256,0.809286469014528,5.2491925933056,5.8633799076864
"Hobble Creek",12,24.0747902555556,93.0421308089047,74.38719154176,0.702859221504,0.2479029368832,64.077012946944,157.92863818752,1480.30455121522,2.88430605507604,2.30600293779456,0.021788635866624,0.0076849910433792,1.98638740135526,4.89578778381312
"Dry Creek - Spanish Fork",1,27.6375,456.36326712576,462.40721624448,45.912147069312,13.2401661426432,314.52725893248,363.4106753664,1586.90446947766,13.233092492736,13.3982596185869,1.33602129848794,0.410445150421939,9.13303833383808,10.488895547328
"Dry Creek - Spanish Fork",2,37.8,609.44585877504,624.242723328,58.170173773824,13.2401661426432,411.5377953792,517.8902593536,2099.31060447797,17.0644840457011,17.478796253184,1.62876486566707,0.410445150421939,11.5230582706176,14.5009272619008
"Dry Creek - Spanish Fork",3,4.54,32.322634979328,36.765608859648,0.8219501678592,1.4772888152064,54.093206992896,41.986103169024,279.154359858494,1.00200168435917,1.13973387464909,0.0254804552036352,0.0457959532713984,1.67688941677978,1.30156919823974
"Dry Creek - Spanish Fork",4,32.7,498.93177664512,516.63516816384,65.983544580096,58.892891000832,435.77842599936,599.95805442048,1945.7895908852,14.9679532993536,15.4990550449152,1.97950633740288,1.76678673002496,13.0733527799808,17.9987416326144
"Dry Creek - Spanish Fork",5,22.8223582333333,274.38177268224,283.912147381248,54.0716304731491,42.3525985065547,241.791238121472,247.860203433984,1403.29533107652,8.50583495314944,8.80127656881869,1.67622054466762,1.3129305537032,7.49552838176563,7.6836663064535
"Dry Creek - Spanish Fork",6,15.888672375,183.689316212664,236.894017462272,25.1414287445016,22.1862342318759,222.904521510912,272.082484767744,945.443832423858,5.51067948637991,7.10682052386816,0.754242862335048,0.665587026956277,6.68713564532736,8.16247454303232
"Dry Creek - Spanish Fork",7,9.53333333333333,61.48315782144,64.5976433664,5.345432561664,5.206385746944,82.29532621824,117.58059620352,586.183163873195,1.90597789246464,2.0025269443584,0.165708409411584,0.161397958155264,2.55115511276544,3.64499848230912
"Dry Creek - Spanish Fork",8,34.5475,217.902302157312,252.203540689152,18.4308612109056,12.165056986752,267.316869268224,519.03647811072,2124.24785180866,6.75497136687667,7.81830976136371,0.571356697538074,0.377116766589312,8.28682294731494,16.0901308214323
"Dry Creek - Spanish Fork",9,19.4225,210.972021341184,229.860960254208,33.4542293551872,27.8466262670592,198.133270304256,268.482721761792,1155.72166143632,6.32916064023552,6.89582880762624,1.00362688065562,0.835398788011776,5.94399810912768,8.05448165285376
"Dry Creek - Spanish Fork",10,26.25,455.225325935616,444.166985769984,41.1597817933824,29.9763647364096,244.191324782592,280.877256963072,1614.05329213336,14.1119851040041,13.7691765588695,1.27595323559485,0.929267306828698,7.56993106826035,8.70719496585523
"Dry Creek - Spanish Fork",11,16.385,236.711054688768,250.201939364352,96.902214492672,52.922033206272,135.45871370496,149.1582909312,974.977444851802,7.10133164066304,7.50605818093056,2.90706643478016,1.58766099618816,4.0637614111488,4.474748727936
"Dry Creek - Spanish Fork",12,17.475,303.28067547648,300.57170916096,33.6541203648,25.00304347008,217.51672248576,208.9310913792,1074.49833447735,9.40170093977088,9.31772298398976,1.0432777313088,0.77509434757248,6.74301839705856,6.4768638327552
"Spanish Fork River",1,86.5666666666667,110.19725111808,123.025114911744,7.229863498752,2.1088712530944,401.18635127808,627.56353640448,5322.78907894646,3.41611478466048,3.81377856226406,0.224125768461312,0.0653750088459264,12.4367768896205,19.4544696285389
"Spanish Fork River",2,79.6666666666667,105.448700454912,112.706047107072,5.3647441661952,1.7255832035328,364.253723136,454.09019830272,4424.47296710966,2.95256361273754,3.15576931899802,0.150212836653466,0.0483163296989184,10.199104247808,12.7145255524762
"Spanish Fork River",3,104.115,135.837614236262,152.11012840151,35.0751735103334,4.27002451628544,622.913134035456,945.622400937984,6401.79651468438,4.21096604132414,4.71541398044682,1.08733037882034,0.132370760004849,19.3103071550991,29.3142944290775
"Spanish Fork River",4,219.7275,502.947790154842,476.604254857882,219.877123310254,21.3525501920179,2330.09343047578,2242.61657159962,13074.7242303127,15.0884337046452,14.2981276457364,6.59631369930762,0.640576505760538,69.9028029142733,67.2784971479885
"Spanish Fork River",5,465.77,858.874159603814,961.639419639398,767.817758635315,27.7313254677504,5834.9935616256,5880.50957818368,28639.1467381697,26.6250989477182,29.8108220088214,23.8023505176948,0.859671089500262,180.884800410394,182.295796923694
"Spanish Fork River",6,190.65,350.713519656192,393.6663549792,33.77858969088,13.545504384768,1896.28376057856,2272.75973950464,11344.4888532802,10.5214055896858,11.809990649376,1.0133576907264,0.40636513154304,56.8885128173568,68.1827921851392
"Spanish Fork River",7,148.643333333333,213.411538579968,204.80270582016,31.9703531461632,5.7463930128384,1943.48905321882,2000.9249293271,9139.74329601308,6.61575769597901,6.34888388042496,0.991080947531059,0.17813818339799,60.2481606497833,62.0286728091402
"Spanish Fork River",8,199.16,263.001153805517,384.437770993613,54.4698077469696,19.6666795335168,1901.40137655552,2766.4816644265,12245.8991870964,8.15303576797102,11.917570900802,1.68856404015606,0.609667065539021,58.9434426732211,85.7609315972214
"Spanish Fork River",9,66.7,90.98371332864,122.050859550336,10.813173311232,5.879141944704,518.96246932224,605.6197267392,3968.93473125512,2.7295113998592,3.66152578651008,0.32439519933696,0.17637425834112,15.5688740796672,18.168591802176
"Spanish Fork River",10,58.75,81.885974026752,95.77226543616,30.009075397632,4.275302178816,457.32089599488,584.86964009472,3612.40498715562,2.53846519482931,2.96894022852096,0.930281337326592,0.132534367543296,14.1769477758413,18.1309588429363
"Spanish Fork River",11,57.9,72.8242401024,95.548241037312,7.068634435584,1.519035480576,311.1753540096,362.7531592704,3445.29716551232,2.184727203072,2.86644723111936,0.21205903306752,0.04557106441728,9.335260620288,10.882594778112
"Spanish Fork River",12,85.3066666666667,104.343657496474,110.962408205722,10.7372113431552,2.60774920516608,408.12523587072,546.118149132288,5245.31452092406,3.23465338239068,3.43983465437737,0.332853551637811,0.0808402253601485,12.6518823119923,16.9296626231009
"4000 South Drain Spanish Fork",1,2.822728275,51.8916415255673,17.07584592384,1.97747340405991,1.75132329828466,25.59358467072,27.4505324544,173.563194859492,1.60864088729259,0.52935122363904,0.0613016755258572,0.0542910222468245,0.79340112479232,0.8509665060864
"4000 South Drain Spanish Fork",2,3.19718635,51.5097648244176,31.018612359168,1.25615781445052,1.02687441886316,50.336007109632,52.551622278144,177.563153678498,1.44227341508369,0.868521146056704,0.0351724188046145,0.0287524837281685,1.4094081990697,1.47144542378803
"4000 South Drain Spanish Fork",3,3.76690133333333,45.0795761010408,35.182840190976,0.270863809571774,0.0935711342157036,57.28769542656,58.02676390656,231.618266598408,1.30087751820681,1.02446659337011,0.00839677809672498,0.00290070516068681,1.66829485568717,1.68825129491866
"4000 South Drain Spanish Fork",4,3.44911491666667,38.649387377664,39.347068022784,0.9630276369408,0.515941157376,64.239383743488,63.501905534976,205.237061242106,1.15948162132992,1.18041204068352,0.028890829108224,0.01547823472128,1.92718151230464,1.90505716604928
"4000 South Drain Spanish Fork",5,5.63211348,80.298398318047,57.640980354048,5.18019803235998,2.34163309521757,79.429901654016,83.217439024128,346.305954440483,2.48925034785946,1.78687039097549,0.160586139003159,0.0725906259517447,2.4623269512745,2.57974060974797
"4000 South Drain Spanish Fork",6,5.35302528,31.1389074036383,33.002292547584,5.48535650359004,4.74494615772781,165.785460103987,156.808842402816,318.527855338511,0.934167222109149,0.99006877642752,0.164560695107701,0.142348384731834,4.97356380311962,4.70426527208448
"4000 South Drain Spanish Fork",7,4.14176358,20.0387369488221,27.417136753152,1.93920941014932,1.36947413195174,55.17752749056,64.0757081088,254.667700629983,0.621200845413486,0.849931239347712,0.0601154917146288,0.042453698090504,1.71050335220736,1.9863469513728
"4000 South Drain Spanish Fork",8,3.66169318,22.6644443967069,30.015028721664,1.53404091685976,1.22984605363419,72.054467149824,92.63453746176,225.149254550906,0.702597776297915,0.930465890371584,0.0475552684226525,0.0381252276626598,2.23368848164454,2.87167066131456
"4000 South Drain Spanish Fork",9,4.96493874,11.4738917899364,14.149012414464,0.856915728033485,0.844923474432,35.704286134272,47.218585678848,295.435049531335,0.344216753698093,0.42447037243392,0.0257074718410045,0.02534770423296,1.07112858402816,1.41655757036544
"4000 South Drain Spanish Fork",10,2.54341581666667,24.53421920256,23.23998286848,0.433225970207622,0.464609067980249,49.34979412992,64.1491052544,156.388901796377,0.76056079527936,0.72043946892288,0.0134300050764363,0.0144028811073877,1.52984361802752,1.9886222628864
"4000 South Drain Spanish Fork",11,1.30419628,9.00071960710856,8.1226174464,0.205940227056303,0.11786775226008,11.52824500224,13.32892164096,77.605246057957,0.270021588213257,0.243678523392,0.00617820681168908,0.00353603256780239,0.3458473500672,0.3998676492288
"4000 South Drain Spanish Fork",12,1.289196175,15.75469730304,14.97668755968,0.16788107697432,0.11109306711309,29.875574145024,30.886986811392,79.2697649700757,0.48839561639424,0.46427731435008,0.00520431338620391,0.00344388508050579,0.926142798495744,0.957496591153152
"Benjamin Slough",1,32.12539385,362.775254872498,265.174834738176,44.6935788102302,37.6507448524142,254.915789488128,260.24548243968,1975.31800779708,11.2460329010474,8.22041987688345,1.38550094311714,1.16717309042484,7.90238947413197,8.06760995563008
"Benjamin Slough",2,43.63578942,365.883368235693,309.12798140928,64.1824869679258,50.3777787971691,375.772222628352,430.109475130368,2423.41469481941,10.2447343105994,8.65558347945984,1.79710963510192,1.41057780632074,10.5216222335939,12.0430653036503
"Benjamin Slough",3,37.30729872,217.759789366272,216.07936171776,40.301784146569,27.2850844621386,429.70542384384,411.749668472832,2293.94165027119,6.75055347035443,6.69846021325056,1.24935530854364,0.845837618326297,13.320868139159,12.7642397226578
"Benjamin Slough",4,44.7048146857143,322.982059627008,322.308824308992,54.4302466854912,30.344551323264,909.510882974208,894.349662757632,2660.12731125121,9.68946178881024,9.66926472926976,1.63290740056474,0.91033653969792,27.2853264892262,26.830489882729
"Benjamin Slough",5,18.9603782666667,110.648880902977,67.48296671232,19.7240548553979,13.6405699737276,328.70830104576,348.68863512576,1165.83089376789,3.43011530799227,2.09197196808192,0.611445700517333,0.422857669185556,10.1899573324186,10.8093476888986
"Benjamin Slough",6,3.86158075,17.1110010867829,15.132248528279,4.05378931652486,1.31476989751391,75.457617552,80.2957922463744,229.780539073781,0.513330032603487,0.453967455848371,0.121613679495746,0.0394430969254174,2.26372852656,2.40887376739123
"Benjamin Slough",7,2.67914742,11.5872299173587,10.215414724608,1.37979433844789,0.484590988498775,51.29400296448,65.52407844864,164.734731937585,0.35920412743812,0.316677856462848,0.0427736244918845,0.015022320643462,1.59011409189888,2.03124643190784
"Benjamin Slough",8,4.09337144,18.5479027605303,16.88909096448,3.55671009533357,1.40017381597564,77.5889381376,85.51746091008,251.692177091683,0.57498498557644,0.52356181989888,0.110258012955341,0.0434053882952447,2.4052570822656,2.65104128821248
"Benjamin Slough",9,7.63927813333333,22.813723983761,37.2551678208,4.648628761905,2.4123890295479,162.03398519808,203.2366961664,454.569659746694,0.684411719512829,1.117655034624,0.13945886285715,0.0723716708864371,4.8610195559424,6.097100884992
"Benjamin Slough",10,15.8194716,122.185696223232,122.58465048576,20.22157784816,17.0823103842891,168.880144730112,212.458884406272,972.703627268199,3.78775658292019,3.80012416505856,0.626868913292961,0.529551621912963,5.23528448663347,6.58622541659443
"Benjamin Slough",11,16.1510533,190.516526884924,130.826415965184,27.6397892353076,23.0402203880341,148.23817615872,150.830074027008,961.056617522079,5.71549580654771,3.92479247895552,0.829193677059227,0.691206611641022,4.4471452847616,4.52490222081024
"Benjamin Slough",12,23.6509045428571,267.400989263629,316.819676058624,46.4011176526442,40.9746721450105,289.16273452032,326.862525938688,1454.24077483164,8.28943066717251,9.82140995781735,1.43843464723197,1.27021483649532,8.96404477012992,10.1327383040993
"Currant Creek",1,0.805,0.8921790033408,0.8547586919424,0,0.01949795172864,5.199453794304,6.4008427392,49.4976342920897,0.0276575491035648,0.0264975194502144,0,0.00060443650358784,0.161183067623424,0.1984261249152
"Currant Creek",2,2.2,1.98233457408,1.715291292672,0.138353619456,0.0486500746752,14.91307670016,15.88191902208,122.182098673321,0.05550536807424,0.048028156194816,0.003873901344768,0.0013622020909056,0.41756614760448,0.44469373261824
"Currant Creek",3,0.933333333333333,0.624528156672,0.672480958464,0.066220535808,0.0243189209088,5.89134422016,7.00453426176,57.388561498075,0.019360372856832,0.020846909712384,0.002052836610048,0.0007538865481728,0.18263167082496,0.21714056211456
"Currant Creek",4,1.62666666666667,1.964107616256,2.0553810444288,0.1767321713664,0.0651155010048,16.855980696576,26.332775479296,96.7936106373063,0.05892322848768,0.061661431332864,0.005301965140992,0.001953465030144,0.50567942089728,0.78998326437888
"Currant Creek",5,17.482,14.8830083361792,22.643141746176,1.490634862848,1.082883136896,191.4625707264,274.240727834112,1074.92874868859,0.461373258421555,0.701937394131456,0.046209680748288,0.033569377243776,5.9353396925184,8.50146256285747
"Currant Creek",6,4.44666666666667,6.0078662664192,6.2957135609856,0.6821530712064,0.5379032143872,71.85009687552,78.171874578432,264.595648750342,0.180235987992576,0.188871406829568,0.020464592136192,0.016137096431616,2.1555029062656,2.34515623735296
"Currant Creek",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Currant Creek",8,0.166666666666667,0.21040515072,0.25729777152,0.04730038272,0.01100957184,2.44657152,3.3354925056,10.2479574103705,0.00652255967232,0.00797623091712,0.00146631186432,0.00034129672704,0.07584371712,0.1034002676736
"Currant Creek",9,0.923333333333333,1.1453135256576,1.547415710208,0.0655110300672,0.04021021845504,16.513297579008,19.449998926848,54.9422748904382,0.034359405769728,0.04642247130624,0.001965330902016,0.0012063065536512,0.49539892737024,0.58349996780544
"Currant Creek",10,0.9625,1.4492755713024,1.6874370759168,0.14498260498944,0.07014809862144,0,0,59.1819540448899,0.0449275427103744,0.0523105493534208,0.00449446075467264,0.00217459105726464,0,0
"Currant Creek",11,3.31,0.5911650763776,4.1260083070464,0.1356440414976,0.08584040835072,0,0,196.959129841896,0.017734952291328,0.123780249211392,0.004069321244928,0.0025752122505216,0,0
"Currant Creek",12,3.9675,1.9918700865792,2.0141461202688,0.17324234097408,0.07619051863296,3.29308526592,4.652400402432,243.952626153871,0.0617479726839552,0.0624385297283328,0.00537051257019648,0.00236190607762176,0.10208564324352,0.144224412475392
